record_point,rotation_different,animator_rotation,agent_rotation,reward
213, 11.58463, 2255413, 2958668, 0.7842906
214, 12.84986, 2259279, 3021426, 0.7826346
215, 13.12044, 2394616, 3010145, 0.7840458
216, 12.55433, 2394249, 3035294, 0.7893584
217, 11.08569, 2401289, 2822077, 0.7923965
218, 10.55983, 2407247, 3164910, 0.7894855
219, 9.322389, 2425438, 3243051, 0.7931423
220, 9.397929, 2578183, 3055298, 0.7943172
221, 9.181749, 2862888, 3048431, 0.7936127
222, 8.607343, 2754198, 2738703, 0.7873505
223, 9.580476, 2766808, 2795063, 0.7844092
224, 9.454358, 2767339, 2910430, 0.7858087
225, 8.66732, 2764853, 2895206, 0.7884713
226, 8.048501, 2756626, 3129229, 0.786476
227, 8.224752, 2618978, 3444541, 0.7900362
228, 9.925238, 2610001, 3147023, 0.7932574
229, 12.04119, 2622407, 2996154, 0.7918566
230, 10.21827, 2757481, 3599998, 0.7927135
231, 10.01406, 2753426, 3236224, 0.7927981
232, 11.63107, 2487112, 3363338, 0.7911643
233, 14.82764, 2473367, 3147674, 0.7780004
234, 17.03803, 2589954, 3100184, 0.7723894
235, 18.3483, 2582654, 2855129, 0.7730932
236, 19.16036, 2586271, 2864178, 0.7700488
237, 17.86294, 2489335, 2738606, 0.7698307
238, 14.71876, 2607253, 2964534, 0.7724926
239, 12.82354, 2624903, 3384187, 0.7752195
240, 12.79021, 2638911, 3204360, 0.7829181
241, 12.7416, 2636592, 3197829, 0.7886567
242, 12.42797, 2749886, 2961108, 0.7782316
243, 15.32236, 2589472, 3172454, 0.7657819
244, 16.89286, 2804411, 3085832, 0.7745245
245, 16.82564, 3033674, 2981598, 0.7766089
246, 16.10215, 3014173, 3197129, 0.7742451
247, 14.23117, 3005318, 3429651, 0.7752063
248, 14.07463, 3001415, 3496577, 0.7717585
249, 14.68099, 3000924, 3597413, 0.7721069
250, 14.72597, 2999874, 3135804, 0.7742558
251, 12.20542, 2999873, 3051933, 0.7800611
252, 12.0068, 2998853, 2863504, 0.7634752
253, 15.15491, 2866359, 2789484, 0.7492647
254, 14.42867, 2867436, 2904921, 0.7709791
255, 13.69684, 2882273, 3135622, 0.7730939
256, 13.79383, 3033178, 3193948, 0.7728112
257, 12.41637, 3047188, 3297186, 0.7770026
258, 13.67746, 3058091, 3442979, 0.7758637
259, 14.76303, 3064840, 3209160, 0.7733899
260, 17.11272, 3199349, 2862245, 0.7645184
261, 19.22626, 3199095, 2877693, 0.764941
262, 19.42229, 3198138, 2862839, 0.7656856
263, 17.51199, 3196795, 2999482, 0.7695815
264, 15.74473, 3195065, 3221316, 0.770126
265, 15.97655, 3193814, 3022111, 0.7722782
266, 16.26842, 3062188, 3139146, 0.7739059
267, 17.17257, 3060262, 3115471, 0.7723064
268, 16.98578, 2796400, 2874849, 0.7712891
269, 19.62185, 2788030, 3132584, 0.7577411
270, 20.75154, 2780069, 2872564, 0.7617648
271, 21.50161, 2902653, 2994562, 0.7597587
272, 21.09369, 2895497, 2849761, 0.7590037
273, 19.71173, 2889075, 2993893, 0.7608907
274, 18.2463, 2883228, 3346319, 0.763487
275, 16.66912, 2877705, 3156863, 0.7641306
276, 15.66752, 2742654, 3064881, 0.7676988
277, 16.92807, 2737457, 2981671, 0.7612421
278, 20.51542, 2473236, 2620999, 0.7540364
279, 23.78867, 2468540, 2911600, 0.746872
280, 23.19332, 2464353, 2888229, 0.7578573
281, 21.19727, 2460787, 3177728, 0.7649781
282, 18.64311, 2457890, 3066980, 0.7677471
283, 16.26195, 2455778, 3544051, 0.7715777
284, 15.21754, 2455219, 3223345, 0.7774338
285, 15.50713, 2462674, 3059079, 0.7792391
286, 16.5636, 2203515, 3099759, 0.7751842
287, 18.85969, 2197402, 2642813, 0.762813
288, 21.69958, 2196824, 2807545, 0.7594154
289, 21.02808, 2198793, 2812082, 0.7635435
290, 20.16156, 2202595, 3342367, 0.7602541
291, 17.83333, 2208430, 3486852, 0.7615632
292, 18.86082, 2338914, 3433731, 0.7656801
293, 19.6476, 2339786, 3673912, 0.7667791
294, 20.67554, 2204267, 3313716, 0.7616652
295, 21.09032, 2196615, 2714246, 0.7517996
296, 22.17626, 2190021, 2978424, 0.751821
297, 21.58791, 2185671, 2733419, 0.7621406
298, 20.52887, 2182692, 2734336, 0.7660078
299, 19.61889, 2180082, 2859057, 0.7680976
300, 18.51439, 2177481, 3499730, 0.770293
301, 18.37261, 2174164, 3252266, 0.7705443
302, 19.11373, 2171086, 3247470, 0.7704496
303, 20.7864, 2169252, 3014658, 0.7651945
304, 21.9863, 2169048, 2883070, 0.7545565
305, 21.85837, 2170052, 2930696, 0.7612593
306, 20.18461, 2172557, 2825389, 0.7652687
307, 17.46286, 2175552, 2949800, 0.7729375
308, 16.13298, 2179085, 3146190, 0.7761394
309, 14.55659, 2313097, 2914868, 0.7771927
310, 14.3675, 2187663, 3143108, 0.7829667
311, 14.53807, 2194053, 2981634, 0.7835451
312, 15.2354, 2202950, 2985641, 0.7824811
313, 16.1398, 2217654, 2751501, 0.7811354
314, 17.15174, 2264415, 2903040, 0.7784306
315, 16.37639, 2512547, 2947685, 0.77702
316, 16.54123, 2532233, 3120994, 0.775994
317, 16.71974, 2553399, 3298434, 0.7785296
318, 15.91968, 2566995, 3207387, 0.7813761
319, 14.64468, 2570798, 3424873, 0.7847191
320, 13.48972, 2575095, 3284354, 0.7869189
321, 13.50153, 2579889, 3248937, 0.7874469
322, 13.50905, 2584743, 2714323, 0.7888034
323, 13.53876, 2589843, 2694811, 0.7890249
324, 13.82626, 2594957, 2817112, 0.7883673
325, 13.9545, 2600106, 2687213, 0.7882569
326, 14.04449, 2605230, 2972718, 0.7867568
327, 13.91329, 2610348, 2893210, 0.7818787
328, 15.1419, 2615534, 3046793, 0.7759762
329, 15.46389, 2620287, 2843269, 0.7789421
330, 14.30497, 2624840, 3007681, 0.786449
331, 12.67611, 2627695, 2854565, 0.7905904
332, 11.57469, 2630636, 3033051, 0.7899943
333, 12.38598, 2633710, 3399761, 0.7873371
334, 13.99915, 2634464, 3512731, 0.7873371
335, 0, 2729421, 2729421, 0.7873371
336, 3.317596, 2729421, 2647427, 0.7611731
337, 3.867978, 2519777, 2778257, 0.8239728
338, 3.756997, 2597773, 2877428, 0.8187804
339, 4.445808, 2600162, 2891796, 0.815755
340, 5.186657, 2602331, 3201994, 0.8124923
341, 6.528031, 2603506, 2684364, 0.8098225
342, 7.416486, 2598448, 3099817, 0.8074929
343, 7.328716, 2463226, 3073265, 0.8056809
344, 7.124207, 2469984, 2980488, 0.8041906
345, 8.970892, 2473075, 2721163, 0.7945058
346, 11.24736, 2604378, 3035398, 0.793461
347, 12.46264, 2606713, 2935563, 0.7902138
348, 14.1404, 2610180, 2977912, 0.7751829
349, 13.26936, 2614723, 2921378, 0.7712985
350, 11.04759, 2488288, 2886637, 0.787077
351, 9.884531, 2487727, 2873014, 0.7914357
352, 9.685252, 2486327, 2721320, 0.7913919
353, 10.64982, 2606266, 2832414, 0.7942036
354, 11.28551, 2594583, 2836922, 0.7890172
355, 11.48248, 2581696, 2715243, 0.7838766
356, 11.03394, 2565465, 3032906, 0.7754518
357, 12.36226, 2552526, 3086011, 0.7803081
358, 14.43141, 2410790, 3005216, 0.7765794
359, 12.72188, 2273073, 2990093, 0.7947001
360, 10.47203, 2635549, 3146843, 0.7995534
361, 8.546762, 2608331, 3227005, 0.8007529
362, 8.350342, 2587536, 3060788, 0.8041332
363, 9.512419, 2572422, 2983669, 0.8030213
364, 9.872111, 2563953, 3030247, 0.7962398
365, 11.24606, 2558992, 2913788, 0.78794
366, 14.73003, 2556499, 2931621, 0.7792708
367, 17.33924, 2557217, 2928794, 0.7779348
368, 18.14968, 2688469, 3082855, 0.7778483
369, 17.18267, 2691623, 3112488, 0.7783661
370, 15.53356, 2564725, 3074342, 0.7821039
371, 13.81204, 2696256, 3063914, 0.7834842
372, 13.16305, 2566027, 3282688, 0.7872388
373, 12.96829, 2564449, 3117925, 0.7904791
374, 12.1834, 2562447, 3469726, 0.7918323
375, 12.99691, 2559167, 3106334, 0.7843343
376, 15.63497, 2555262, 2899831, 0.7744156
377, 17.69096, 2550561, 3067337, 0.7721871
378, 15.21453, 2542535, 3035542, 0.7734892
379, 13.09475, 2560185, 3038857, 0.7724093
380, 12.45028, 2394218, 3111916, 0.7740805
381, 11.99026, 2255413, 3043987, 0.7820883
382, 11.40366, 2259279, 3015117, 0.7810991
383, 11.84297, 2394616, 2942943, 0.7713648
384, 13.94828, 2394249, 2857578, 0.7733385
385, 17.01097, 2401289, 3032706, 0.7694076
