record_point,rotation_different,animator_rotation,agent_rotation,reward
284, 16.2057, 25.6263, 25.60031, 0.7630982
285, 14.8309, 25.9125, 24.50062, 0.7599052
286, 15.55628, 26.25473, 24.31439, 0.7533965
287, 17.93722, 26.634, 24.48696, 0.7461424
288, 21.10101, 26.85601, 25.05787, 0.7338383
289, 26.43276, 26.90207, 26.17772, 0.7156879
290, 32.98789, 26.87832, 27.91422, 0.6972588
291, 33.77798, 26.89253, 29.24829, 0.6922036
292, 34.24023, 26.91162, 29.03672, 0.6956148
293, 29.15129, 26.92395, 28.62053, 0.6965324
294, 27.92817, 26.93757, 28.71365, 0.6901145
295, 24.22981, 26.95218, 27.23255, 0.6904615
296, 25.50257, 26.98373, 27.39854, 0.6983498
297, 24.21618, 27.01403, 27.86249, 0.6879323
298, 25.95765, 26.97517, 27.70848, 0.6953439
299, 28.4395, 26.89395, 26.87895, 0.6966774
300, 30.58306, 26.79358, 26.48066, 0.6986669
301, 29.34661, 26.73046, 25.56133, 0.6938365
302, 31.18236, 26.8729, 26.88451, 0.6633475
303, 33.61434, 27.16581, 28.47686, 0.6698009
304, 33.81849, 27.59048, 29.10811, 0.6597784
305, 31.76904, 28.09078, 28.01437, 0.6511417
306, 34.43993, 28.60611, 27.99626, 0.6380511
307, 37.04024, 29.04257, 28.02704, 0.6456738
308, 34.88799, 29.40786, 28.20598, 0.6507178
309, 32.66752, 29.68337, 26.67621, 0.6772966
310, 33.05622, 29.85865, 25.73603, 0.6798606
311, 33.91216, 30.02527, 26.60205, 0.6740424
312, 37.60656, 29.99176, 27.66814, 0.6507217
313, 44.84382, 29.85751, 27.24728, 0.6433486
314, 52.86319, 29.73231, 26.48728, 0.6245097
315, 50.11669, 29.59382, 26.79592, 0.610944
316, 0, 25.01035, 25.0104, 0.610944
317, 1.097316, 25.01035, 24.73455, 0.7788159
318, 5.078046, 25.00096, 24.19184, 0.785832
319, 7.333323, 24.99641, 23.18043, 0.7839059
320, 12.18774, 24.99776, 23.68706, 0.7661687
321, 13.87338, 25.01127, 22.55474, 0.749739
322, 19.16985, 25.03595, 22.14948, 0.7399948
323, 19.03247, 25.06079, 23.2523, 0.7421076
324, 23.54566, 25.08832, 25.40968, 0.7382125
325, 22.16335, 25.12004, 25.4258, 0.7544191
326, 19.41695, 25.15739, 24.97839, 0.754445
327, 16.81504, 25.2004, 26.34729, 0.7482902
328, 14.37438, 25.24876, 27.65381, 0.7753965
329, 15.99701, 25.30173, 26.8858, 0.7704271
330, 18.99513, 25.35948, 26.79456, 0.7495856
331, 23.71507, 25.41844, 26.66635, 0.7315634
332, 22.42256, 25.4794, 26.8093, 0.7412231
333, 18.08786, 25.48972, 27.24527, 0.7466523
334, 15.62436, 25.47855, 27.43589, 0.7594144
335, 15.95216, 25.47052, 28.40074, 0.7650977
336, 14.23692, 25.47226, 28.83261, 0.7840401
337, 11.98165, 25.48676, 28.39186, 0.791162
338, 9.958114, 25.49447, 27.19993, 0.7930423
339, 7.513429, 25.50891, 25.81892, 0.7950069
340, 9.583778, 25.51715, 25.54592, 0.7678509
341, 13.86431, 25.53973, 26.27412, 0.7607619
342, 13.87281, 25.57461, 25.5561, 0.7681345
343, 10.54983, 25.60215, 25.72686, 0.7861086
