record_point,rotation_different,animator_rotation,agent_rotation,reward
239, 14.31262, 26.79358, 25.80959, 0.7659085
240, 16.43357, 26.73046, 26.21688, 0.7555137
241, 15.72727, 26.8729, 25.9498, 0.751761
242, 11.79206, 27.16581, 24.33903, 0.7646534
243, 14.0588, 27.59048, 24.2948, 0.7672245
244, 18.99163, 28.09078, 24.89864, 0.7539604
245, 23.76302, 28.60611, 25.21235, 0.7291061
246, 25.09638, 29.04257, 25.59579, 0.730298
247, 24.59947, 29.40786, 26.60578, 0.7272446
248, 23.55116, 29.68337, 27.41771, 0.7319984
249, 21.25942, 29.85865, 26.38218, 0.734585
250, 19.1483, 30.02527, 26.41815, 0.7373354
251, 20.17588, 29.99176, 26.40468, 0.7375605
252, 17.77776, 29.85751, 26.09431, 0.7604393
253, 14.77419, 29.73231, 26.1039, 0.7537343
254, 15.58078, 29.59382, 26.32963, 0.7410439
255, 20.35964, 29.44147, 28.36741, 0.7377368
256, 19.3905, 29.24958, 28.08923, 0.7341397
257, 13.83839, 29.08539, 26.76297, 0.7419676
258, 12.97557, 28.94463, 28.0859, 0.7590032
259, 12.96486, 28.86156, 27.76234, 0.7519254
260, 13.53607, 28.79994, 26.72926, 0.7561358
261, 14.16768, 28.77836, 27.36306, 0.7419059
262, 16.14988, 28.77162, 27.51663, 0.7192382
263, 20.79458, 28.76938, 27.17079, 0.7040458
264, 25.23013, 28.71233, 28.30396, 0.7599726
265, 32.31406, 28.65784, 30.18343, 0.754296
266, 33.60943, 28.60483, 29.6387, 0.7903475
267, 32.98296, 28.5527, 27.95702, 0.7252465
268, 28.06361, 28.50132, 26.12178, 0.7113323
269, 23.09013, 28.45435, 26.05897, 0.7185146
270, 19.25411, 28.4093, 26.70718, 0.7164612
271, 17.42043, 28.3662, 26.99863, 0.7253295
272, 18.14721, 28.32182, 26.98773, 0.7214243
273, 21.34521, 28.27675, 27.93356, 0.7027216
274, 24.80756, 28.23322, 28.97932, 0.6995598
275, 28.16217, 28.19286, 29.86359, 0.6953665
276, 33.51593, 28.15913, 30.02186, 0.6636044
277, 38.58426, 28.13201, 30.77599, 0.6591734
278, 43.77114, 28.11151, 31.93249, 0.6626503
279, 41.8086, 28.09829, 32.51817, 0.6787639
280, 36.72645, 28.09015, 32.26464, 0.6734622
281, 30.81171, 28.08785, 30.52333, 0.675893
282, 31.15566, 28.08939, 29.44922, 0.6971115
283, 28.30468, 28.09702, 27.86276, 0.6969979
284, 27.90153, 28.10885, 26.93134, 0.6959517
