record_point,rotation_different,animator_rotation,agent_rotation,reward
263, 13.47415, 1648.364, 1434.068, 0.7697728
264, 13.25085, 1645.095, 1495.877, 0.7697182
265, 13.56844, 1641.973, 1501.062, 0.761117
266, 14.94315, 1638.936, 1532.673, 0.7583463
267, 17.28416, 1635.949, 1551.554, 0.7572824
268, 16.65978, 1633.005, 1585.512, 0.7595878
269, 15.26559, 1630.314, 1547.901, 0.7615019
270, 15.56053, 1627.733, 1548.199, 0.7605155
271, 16.74496, 1625.263, 1531.51, 0.7593612
272, 18.48959, 1622.721, 1549.572, 0.7585775
273, 19.3351, 1620.138, 1563.781, 0.754414
274, 20.54958, 1617.644, 1595.678, 0.7450007
275, 20.95543, 1615.332, 1615.241, 0.7487574
276, 18.19248, 1613.399, 1613.076, 0.758339
277, 15.59872, 1611.845, 1578.706, 0.7632076
278, 14.72176, 1610.671, 1562.557, 0.7641563
279, 15.12821, 1609.913, 1572.669, 0.7674122
280, 15.1509, 1609.447, 1600.906, 0.761742
281, 15.73037, 1609.315, 1612.104, 0.7592348
282, 17.62602, 1609.403, 1589.058, 0.7531568
283, 19.17203, 1609.84, 1601.269, 0.7591444
284, 18.23618, 1610.518, 1563.878, 0.761955
285, 16.48626, 1611.849, 1488.713, 0.7636445
286, 15.57197, 1613.979, 1453.883, 0.7649398
287, 15.87723, 1617.372, 1483.818, 0.7657177
288, 15.95268, 1622.135, 1509.352, 0.7656267
289, 17.31663, 1628.131, 1532.457, 0.7621942
290, 19.34763, 1634.946, 1578.734, 0.7555376
291, 20.87866, 1641.859, 1541.146, 0.7520954
292, 19.92197, 1648.537, 1517.975, 0.7581615
293, 18.29704, 1654.94, 1502.222, 0.7612706
294, 17.0794, 1659.542, 1472.829, 0.7633885
295, 17.1965, 1663.731, 1501.811, 0.7679874
296, 17.54685, 1666.688, 1537.117, 0.7703105
297, 18.67492, 1669.431, 1601.017, 0.7647556
298, 20.1499, 1672.018, 1648.285, 0.7589877
299, 22.57001, 1674.321, 1672.506, 0.7543911
300, 24.1648, 1676.638, 1684.036, 0.7524181
301, 22.80523, 1678.531, 1632.25, 0.7562061
302, 20.96356, 1678.746, 1569.454, 0.7594476
303, 19.34515, 1678.728, 1527.562, 0.7613158
304, 17.8397, 1677.735, 1523.049, 0.7665814
305, 17.91715, 1676.642, 1513.974, 0.7720476
306, 17.49289, 1675.412, 1556.247, 0.7707164
307, 17.89569, 1673.841, 1573.024, 0.7628583
308, 19.58555, 1672.096, 1603.702, 0.7624492
309, 19.27238, 1669.856, 1561.72, 0.7684542
310, 18.23187, 1667.629, 1499.539, 0.7723371
311, 16.64682, 1664.78, 1469.252, 0.7762347
312, 15.24021, 1662.09, 1482.167, 0.7792024
313, 14.86516, 1659.783, 1513.807, 0.7806452
314, 15.61479, 1657.252, 1546.578, 0.7803591
315, 15.99047, 1655.75, 1593.839, 0.776858
316, 16.31777, 1654.238, 1633.85, 0.7778553
317, 16.13162, 1652.991, 1626.527, 0.7785348
318, 17.12104, 1651.85, 1617.728, 0.774431
319, 17.73645, 1650.611, 1595.972, 0.7677185
320, 17.97096, 1649.347, 1638.446, 0.7678769
321, 19.16258, 1648.067, 1690.201, 0.7671117
322, 20.50348, 1646.809, 1700.87, 0.7682171
323, 18.5838, 1645.416, 1678.991, 0.7768971
324, 16.06514, 1643.834, 1656.479, 0.7807974
325, 13.27955, 1642.206, 1722.404, 0.7803895
326, 12.32463, 1640.456, 1686.138, 0.7859749
327, 11.87817, 1638.6, 1644.857, 0.7893459
328, 11.50423, 1636.658, 1572.349, 0.786129
329, 11.90799, 1635.017, 1557.745, 0.783948
330, 13.18623, 1633.66, 1580.791, 0.7819824
331, 14.0816, 1633.163, 1606.163, 0.7853579
332, 13.36882, 1632.721, 1603.383, 0.7864372
333, 12.46764, 1632.319, 1548.178, 0.7823442
334, 13.89814, 1632.351, 1504.454, 0.7823442
335, 0, 1432.988, 1432.99, 0.7823442
336, 2.950457, 1432.988, 1438.016, 0.7620164
337, 4.766961, 1432.449, 1473.702, 0.8154005
338, 3.945719, 1432.189, 1490.061, 0.8175409
339, 4.550542, 1432.266, 1430.17, 0.7977045
340, 7.256448, 1433.04, 1419.578, 0.7880204
341, 10.89307, 1434.454, 1476.656, 0.7801765
342, 11.97424, 1435.877, 1534.155, 0.7736247
343, 10.24397, 1437.455, 1564.778, 0.7871784
344, 7.916792, 1439.272, 1566.59, 0.7874651
345, 7.953008, 1441.412, 1639.183, 0.7909366
346, 9.575744, 1443.876, 1696.654, 0.7946014
347, 8.280286, 1446.648, 1632.771, 0.8057615
348, 7.353258, 1449.682, 1574.319, 0.8061417
349, 7.79423, 1452.991, 1574.359, 0.797099
350, 9.864402, 1456.369, 1534.446, 0.7939932
351, 11.8339, 1459.862, 1493.292, 0.7933049
352, 12.48405, 1460.453, 1463.457, 0.7926119
353, 9.668364, 1459.813, 1454.422, 0.7967539
354, 7.684868, 1459.353, 1446.824, 0.8026685
355, 7.703235, 1459.453, 1472.169, 0.7954909
356, 8.800589, 1460.284, 1542.796, 0.8018075
357, 8.681725, 1460.725, 1564.114, 0.8069538
358, 7.947687, 1461.553, 1542.213, 0.8085877
359, 7.412164, 1462.025, 1538.776, 0.8043132
360, 8.819172, 1463.319, 1484.337, 0.8013658
361, 10.6313, 1465.317, 1486.419, 0.7973192
362, 10.24006, 1466.895, 1513.477, 0.7892898
363, 9.031488, 1469.078, 1563.167, 0.7948188
364, 10.82326, 1469.724, 1630.066, 0.7910648
365, 13.07938, 1470.535, 1708.339, 0.7907068
366, 12.89605, 1471.967, 1698.178, 0.7932506
367, 11.88153, 1471.973, 1616.015, 0.7929187
368, 11.17966, 1472.825, 1539.911, 0.7894642
369, 12.23093, 1472.33, 1505.856, 0.7840805
370, 14.17502, 1471.195, 1516.766, 0.7808951
371, 13.59908, 1470.318, 1468.277, 0.7839323
372, 12.63178, 1468.044, 1458.286, 0.7783649
373, 13.81322, 1465.147, 1506.78, 0.7810455
374, 17.02279, 1459.661, 1602.688, 0.7727119
375, 18.17765, 1452.914, 1614.112, 0.7745964
376, 16.87563, 1445.471, 1555.588, 0.7744435
377, 14.7882, 1437.983, 1543.087, 0.781023
378, 12.73479, 1432.604, 1506.191, 0.7795295
379, 11.58663, 1430.037, 1453.401, 0.7805482
380, 10.93714, 1431.197, 1477.67, 0.7825313
381, 11.46924, 1437.573, 1507.789, 0.7831162
382, 12.0848, 1445.837, 1537.007, 0.7737973
383, 11.60552, 1455.36, 1548.635, 0.7747141
384, 14.10507, 1459.836, 1597.776, 0.7695816
385, 13.93152, 1460.838, 1584.882, 0.7789688
386, 12.31198, 1459.375, 1532.557, 0.7843
387, 10.79988, 1457.866, 1502.566, 0.7913314
388, 9.243131, 1457.382, 1443.524, 0.7930821
389, 9.588789, 1456.388, 1459.932, 0.7902598
390, 9.318119, 1460.579, 1477.644, 0.7915167
391, 8.508048, 1468.279, 1520.569, 0.7827861
392, 10.58592, 1484.677, 1613.581, 0.7661923
393, 10.72791, 1504.285, 1584.557, 0.7742938
394, 10.28635, 1526.016, 1566.823, 0.7768528
395, 9.429138, 1538.736, 1526.091, 0.7833817
396, 8.914191, 1541.375, 1539.889, 0.78803
397, 8.940043, 1540.014, 1564.551, 0.7864237
398, 10.39383, 1540.828, 1563.117, 0.783444
399, 11.07239, 1541.922, 1557.685, 0.7889139
400, 10.78237, 1542.629, 1538.463, 0.789587
401, 10.54532, 1543.409, 1515.88, 0.7848298
402, 11.55291, 1544.246, 1573.024, 0.7852463
403, 11.96747, 1546.054, 1610.016, 0.785846
404, 11.31389, 1547.79, 1594.449, 0.7844793
405, 10.83214, 1545.564, 1548.573, 0.7801189
406, 11.4686, 1540.91, 1500.739, 0.7699977
407, 12.42462, 1535.159, 1470.78, 0.7753476
408, 12.0851, 1531.542, 1452.85, 0.7758471
409, 11.12034, 1539.704, 1463.87, 0.7757725
410, 11.82215, 1556.486, 1479.788, 0.778997
411, 12.69053, 1580.818, 1517.179, 0.7843314
412, 12.81519, 1609.483, 1510.967, 0.7832681
413, 12.58773, 1639.009, 1430.339, 0.7766309
414, 12.94149, 1664.017, 1413.019, 0.7731222
415, 13.54387, 1684.946, 1398.117, 0.7738299
416, 13.56462, 1700.732, 1440.1, 0.7722414
417, 12.20355, 1710.775, 1505.989, 0.7750111
418, 12.21369, 1720.322, 1579.029, 0.772916
419, 13.30137, 1718.401, 1605.433, 0.7721221
420, 12.9813, 1710.709, 1515.426, 0.774203
421, 13.22334, 1703.536, 1428.912, 0.7696212
422, 12.61079, 1695.601, 1422.392, 0.7644258
423, 13.89899, 1686.872, 1388.969, 0.7658039
424, 14.74112, 1675.877, 1414.081, 0.7685339
425, 14.8454, 1666.47, 1407.195, 0.7691513
426, 15.22267, 1658.405, 1426.278, 0.7606496
427, 17.73328, 1653.645, 1440.624, 0.7504588
428, 18.52572, 1650.115, 1482.456, 0.753888
429, 17.78501, 1648.879, 1473.929, 0.7565271
430, 16.07031, 1648.492, 1453.442, 0.7627653
431, 14.61653, 1648.364, 1480.297, 0.7650159
432, 14.03008, 1645.095, 1500.937, 0.7707738
433, 13.33742, 1641.973, 1468.896, 0.771234
434, 16.33694, 1638.936, 1502.295, 0.7523217
435, 20.67538, 1635.949, 1553.938, 0.744143
436, 20.62187, 1633.005, 1500.013, 0.7574611
437, 18.99994, 1630.314, 1460.354, 0.7589452
438, 16.5691, 1627.733, 1416.446, 0.760787
439, 15.83381, 1625.263, 1429.927, 0.761319
440, 16.56014, 1622.721, 1491.038, 0.7665144
441, 16.28162, 1620.138, 1519.099, 0.7693852
442, 16.57986, 1617.644, 1538.931, 0.7605274
443, 18.47431, 1615.332, 1540.345, 0.7486092
444, 20.20941, 1613.399, 1522.77, 0.7512717
445, 19.20321, 1611.845, 1439.499, 0.7571779
446, 16.62877, 1610.671, 1398.041, 0.7622071
447, 15.25406, 1609.913, 1389.501, 0.7647504
448, 14.90305, 1609.447, 1507.031, 0.7614681
449, 16.78708, 1609.315, 1577.726, 0.7601743
450, 19.16759, 1609.403, 1671.89, 0.7505083
451, 22.40001, 1609.84, 1712.33, 0.7433254
